Key,Source,Note,ko,en,zh-TW,ja
MLUA_SHOPPURCHASELOGIC_003,160 코인,RootDesk/MyDesk/UI/ShopPurchaseLogic.mlua:30,160 코인,,,
MLUA_SHOPPURCHASELOGIC_004,1회 한정,RootDesk/MyDesk/UI/ShopPurchaseLogic.mlua:30 | /ui/GameOverGroup/DiaShop/Panel/ScrollArea/List/ProductCard_0/BonusBadge/BadgeText | /ui/TitleGroup/ShopPanel/ScrollArea/List/ProductCard_0/BonusBadge/BadgeText,1회 한정,One-Time Only,,
MLUA_SHOPPURCHASELOGIC_005,다이아 300,RootDesk/MyDesk/UI/ShopPurchaseLogic.mlua:31 | /ui/GameOverGroup/DiaShop/Panel/ScrollArea/List/ProductCard_1/NameText | /ui/TitleGroup/ShopPanel/ScrollArea/List/ProductCard_1/NameText,다이아 300,300 Diamonds,,
MLUA_SHOPPURCHASELOGIC_006,440 코인,RootDesk/MyDesk/UI/ShopPurchaseLogic.mlua:31,440 코인,,,
MLUA_SHOPPURCHASELOGIC_007,다이아 600,RootDesk/MyDesk/UI/ShopPurchaseLogic.mlua:32 | /ui/GameOverGroup/DiaShop/Panel/ScrollArea/List/ProductCard_2/NameText | /ui/TitleGroup/ShopPanel/ScrollArea/List/ProductCard_2/NameText,다이아 600,600 Diamonds,,
MLUA_SHOPPURCHASELOGIC_008,880 코인,RootDesk/MyDesk/UI/ShopPurchaseLogic.mlua:32,880 코인,,,
MLUA_SHOPPURCHASELOGIC_009,"다이아 1,300",RootDesk/MyDesk/UI/ShopPurchaseLogic.mlua:33 | /ui/GameOverGroup/DiaShop/Panel/ScrollArea/List/ProductCard_3/NameText | /ui/TitleGroup/ShopPanel/ScrollArea/List/ProductCard_3/NameText,"다이아 1,300","1,300 Diamonds",,
MLUA_SHOPPURCHASELOGIC_010,보너스 100 포함,RootDesk/MyDesk/UI/ShopPurchaseLogic.mlua:33 | /ui/GameOverGroup/DiaShop/Panel/ScrollArea/List/ProductCard_3/DescText | /ui/TitleGroup/ShopPanel/ScrollArea/List/ProductCard_3/DescText,보너스 100 포함,Includes 100 bonus,,
MLUA_SHOPPURCHASELOGIC_011,"1,760 코인",RootDesk/MyDesk/UI/ShopPurchaseLogic.mlua:33,"1,760 코인",,,
MLUA_SHOPPURCHASELOGIC_012,"다이아 2,800",RootDesk/MyDesk/UI/ShopPurchaseLogic.mlua:34 | /ui/GameOverGroup/DiaShop/Panel/ScrollArea/List/ProductCard_4/NameText | /ui/TitleGroup/ShopPanel/ScrollArea/List/ProductCard_4/NameText,"다이아 2,800","2,800 Diamonds",,
MLUA_SHOPPURCHASELOGIC_013,보너스 300 포함,RootDesk/MyDesk/UI/ShopPurchaseLogic.mlua:34 | /ui/GameOverGroup/DiaShop/Panel/ScrollArea/List/ProductCard_4/DescText | /ui/TitleGroup/ShopPanel/ScrollArea/List/ProductCard_4/DescText,보너스 300 포함,Includes 300 bonus,,
MLUA_SHOPPURCHASELOGIC_014,"3,480 코인",RootDesk/MyDesk/UI/ShopPurchaseLogic.mlua:34,"3,480 코인",,,
MLUA_SHOPPURCHASELOGIC_015,"다이아 6,500",RootDesk/MyDesk/UI/ShopPurchaseLogic.mlua:35 | /ui/GameOverGroup/DiaShop/Panel/ScrollArea/List/ProductCard_5/NameText | /ui/GameOverGroup/DiaShop/Panel/ScrollArea/List/ProductCard_6/NameText | /ui/TitleGroup/ShopPanel/ScrollArea/List/ProductCard_5/NameText | /ui/TitleGroup/ShopPanel/ScrollArea/List/ProductCard_6/NameText,"다이아 6,500","6,500 Diamonds",,
MLUA_SHOPPURCHASELOGIC_016,"보너스 1,100 포함",RootDesk/MyDesk/UI/ShopPurchaseLogic.mlua:35 | /ui/GameOverGroup/DiaShop/Panel/ScrollArea/List/ProductCard_5/DescText | /ui/GameOverGroup/DiaShop/Panel/ScrollArea/List/ProductCard_6/DescText | /ui/TitleGroup/ShopPanel/ScrollArea/List/ProductCard_5/DescText | /ui/TitleGroup/ShopPanel/ScrollArea/List/ProductCard_6/DescText,"보너스 1,100 포함","Includes 1,100 bonus",,
MLUA_SHOPPURCHASELOGIC_017,"7,880 코인",RootDesk/MyDesk/UI/ShopPurchaseLogic.mlua:35,"7,880 코인",,,
MLUA_SHOPPURCHASELOGIC_018,"다이아 8,500",RootDesk/MyDesk/UI/ShopPurchaseLogic.mlua:39,"다이아 8,500","8,500 Diamonds",,
MLUA_SHOPPURCHASELOGIC_019,"보너스 1,700 포함",RootDesk/MyDesk/UI/ShopPurchaseLogic.mlua:39,"보너스 1,700 포함","Includes 1,700 bonus",,
MLUA_SHOPPURCHASELOGIC_020,"10,000 코인",RootDesk/MyDesk/UI/ShopPurchaseLogic.mlua:39,"10,000 코인",,,
MLUA_SHOPUI_001,장착중,RootDesk/MyDesk/UI/ShopUI.mlua:127 | RootDesk/MyDesk/UIItemSlot.mlua:301,장착중,Equipped,,
MLUA_SHOPUI_002,장착하기,RootDesk/MyDesk/UI/ShopUI.mlua:130,장착하기,Owned,,
MLUA_SHOPUI_003,스타터팩 전용,RootDesk/MyDesk/UI/ShopUI.mlua:132,스타터팩 전용,,,
MLUA_SHOPUI_004,스타터 패키지에서만 얻을 수 있어요,RootDesk/MyDesk/UI/ShopUI.mlua:166,스타터 패키지에서만 얻을 수 있어요,,,
MLUA_SHOPUI_005,이미 구매한 상품입니다,RootDesk/MyDesk/UI/ShopUI.mlua:341,이미 구매한 상품입니다,,,
MLUA_TUTORIALGUIDEUI_001,"다가오는 몬스터를 처치하세요!
몬스터를 터치하면 해당 몬스터를 우선 공격합니다.",RootDesk/MyDesk/UI/TutorialGuideUI.mlua:33,"다가오는 몬스터를 처치하세요!
몬스터를 터치하면 해당 몬스터를 우선 공격합니다.",,,
MLUA_TUTORIALGUIDEUI_002,몬스터를 잡아서 레벨을 올려보세요!,RootDesk/MyDesk/UI/TutorialGuideUI.mlua:69,몬스터를 잡아서 레벨을 올려보세요!,,,
MLUA_TUTORIALGUIDEUI_003,카드를 눌러 스킬을 배워보세요!,RootDesk/MyDesk/UI/TutorialGuideUI.mlua:71,카드를 눌러 스킬을 배워보세요!,,,
MLUA_TUTORIALGUIDEUI_004,"레벨업하며 다양한 스킬을 조합하고 몰려오는 몬스터를 물리치세요!
맵 곳곳에 숨겨진 이스터에그도 놓치지 마세요!",RootDesk/MyDesk/UI/TutorialGuideUI.mlua:75,"레벨업하며 다양한 스킬을 조합하고 몰려오는 몬스터를 물리치세요!
맵 곳곳에 숨겨진 이스터에그도 놓치지 마세요!",,,
MLUA_TUTORIALGUIDEUI_005,맵 곳곳에 숨겨진 다양한 이스터에그를 찾아보세요!,RootDesk/MyDesk/UI/TutorialGuideUI.mlua:81,맵 곳곳에 숨겨진 다양한 이스터에그를 찾아보세요!,,,
MLUA_WORLDCHARACTERSELECTUI_001,아르카나,RootDesk/MyDesk/UI/WorldCharacterSelectUI.mlua:88 | /ui/TitleGroup/SkillPanel/CharacterFilterList/btnCharArcana,아르카나,Arcana,,
MLUA_WORLDCHARACTERSELECTUI_002,번개와 얼음을 자유자재로 다루는 살짝 어벙한 마법사,RootDesk/MyDesk/UI/WorldCharacterSelectUI.mlua:88,번개와 얼음을 자유자재로 다루는 살짝 어벙한 마법사,,,
MLUA_WORLDCHARACTERSELECTUI_003,장비 250개를 획득하세요!,RootDesk/MyDesk/UI/WorldCharacterSelectUI.mlua:98 | RootDesk/MyDesk/UI/WorldCharacterSelectUI.mlua:319,장비 250개를 획득하세요!,,,
MLUA_WORLDCHARACTERSELECTUI_004,"아무 몬스터 100,000마리를 처치하세요!",RootDesk/MyDesk/UI/WorldCharacterSelectUI.mlua:102 | RootDesk/MyDesk/UI/WorldCharacterSelectUI.mlua:333,"아무 몬스터 100,000마리를 처치하세요!",,,
MLUA_WORLDCHARACTERSELECTUI_005,"%
체력",RootDesk/MyDesk/UI/WorldCharacterSelectUI.mlua:206,"%
체력",,,
MLUA_WORLDCHARACTERSELECTUI_006,폭풍을 머금은 화살로 전장을 휩쓰는 궁수,RootDesk/MyDesk/UI/WorldCharacterSelectUI.mlua:284,폭풍을 머금은 화살로 전장을 휩쓰는 궁수,,,
MLUA_WORLDCHARACTERSELECTUI_007,태초의 마을에 숨겨진 봉인을 찾아 해제하세요!,RootDesk/MyDesk/UI/WorldCharacterSelectUI.mlua:288,태초의 마을에 숨겨진 봉인을 찾아 해제하세요!,,,
MLUA_WORLDCHARACTERSELECTUI_008,강인한 육체와 엄청난 힘으로 적을 압도하는 전사,RootDesk/MyDesk/UI/WorldCharacterSelectUI.mlua:300,강인한 육체와 엄청난 힘으로 적을 압도하는 전사,,,
MLUA_WORLDCHARACTERSELECTUI_009,구름정원 콜로세움에서 1위를 차지하세요!,RootDesk/MyDesk/UI/WorldCharacterSelectUI.mlua:304,구름정원 콜로세움에서 1위를 차지하세요!,,,
MLUA_WORLDCHARACTERSELECTUI_010,준비 중인 캐릭터입니다.,RootDesk/MyDesk/UI/WorldCharacterSelectUI.mlua:378,준비 중인 캐릭터입니다.,,,
MLUA_WORLDCHARACTERSELECTUI_011,"장비
(",RootDesk/MyDesk/UI/WorldCharacterSelectUI.mlua:382,"장비
(",,,
MLUA_WORLDCHARACTERSELECTUI_012,"몬스터 처치
(",RootDesk/MyDesk/UI/WorldCharacterSelectUI.mlua:384,"몬스터 처치
(",,,
MLUA_UIEQUIPPEDGEARPANEL_001,UIEquippedGearPanel: comingSoonText 바인딩 없음,[LOG] RootDesk/MyDesk/UIEquippedGearPanel.mlua:83,UIEquippedGearPanel: comingSoonText 바인딩 없음,,,
MLUA_UIEQUIPPEDGEARPANEL_002,UIEquippedGearPanel: 하의 칸(잠김) 클릭 -> Coming Soon 표시,[LOG] RootDesk/MyDesk/UIEquippedGearPanel.mlua:111,UIEquippedGearPanel: 하의 칸(잠김) 클릭 -> Coming Soon 표시,,,
MLUA_UIEQUIPPEDGEARPANEL_003,캐시 아이템,RootDesk/MyDesk/UIEquippedGearPanel.mlua:209 | /ui/EquipmentGroup/Inventory/Panel/EquipPanel/PlayerInfo/AvatarViewToggle/Label,캐시 아이템,,,
MLUA_UIEQUIPPEDGEARPANEL_004,장비 보기,RootDesk/MyDesk/UIEquippedGearPanel.mlua:211,장비 보기,,,
MLUA_ZONE21ALIENEASTEREGGLOGIC_001,외계인의 습격이 일어납니다!,RootDesk/MyDesk/Zone21AlienEasterEggLogic.mlua:48,외계인의 습격이 일어납니다!,,,
UI_ACHIEVEMENTGROUP_001,모두 받기,/ui/AchievementGroup/Panel/BtnClaimAll,모두 받기,Claim All,,
UI_ACHIEVEMENTGROUP_002,업적 달성 0 / 50,/ui/AchievementGroup/Panel/CountText,업적 달성 0 / 50,,,
UI_ACHIEVEMENTGROUP_003,업적 조건,/ui/AchievementGroup/Panel/List/Grid/RowTemplate/DescText,업적 조건,,,
UI_ACHIEVEMENTGROUP_004,업적 이름,/ui/AchievementGroup/Panel/List/Grid/RowTemplate/NameText,업적 이름,,,
UI_CHARACTERUNLOCKGROUP_001,획득,/ui/CharacterUnlockGroup/Panel/BtnAcquire,획득,,,
UI_DEFAULTGROUP_001,보너스 스테이지,/ui/DefaultGroup/BonusBossBoard/Inner/Label | /ui/DefaultGroup/Map10BonusBossBoard/Inner/Label,보너스 스테이지,,,
UI_DEFAULTGROUP_002,쿨타임 : 0s,/ui/DefaultGroup/CardTooltip/TooltipCd,쿨타임 : 0s,,,
UI_DEFAULTGROUP_003,데미지 : 0,/ui/DefaultGroup/CardTooltip/TooltipDmg,데미지 : 0,,,
UI_DEFAULTGROUP_004,카드 이름,/ui/DefaultGroup/CardTooltip/TooltipName,카드 이름,Card Name,,
UI_DEFAULTGROUP_005,총 대미지,/ui/DefaultGroup/DpsMeter/Board/Footer/Label,총 대미지,,,
UI_DEFAULTGROUP_006,히든맵 탈출까지,/ui/DefaultGroup/Ep3Map4Ester1Board/Inner/Label,히든맵 탈출까지,,,
UI_DEFAULTGROUP_007,경험치 2배!,/ui/DefaultGroup/ExpBoostBoard/Inner/Label,경험치 2배!,,,
UI_DEFAULTGROUP_008,남은 시간,/ui/DefaultGroup/TimeAttackBoard/Inner/Label,남은 시간,,,
UI_EPISODEREWARDGROUP_001,에피소드 보상,/ui/EpisodeRewardGroup/Panel/Title,에피소드 보상,,,
UI_EPISODEREWARDGROUP_002,"EP1 
5분 생존!",/ui/EpisodeRewardGroup/Panel/Viewport/Strip/Card1/Label,"EP1 
5분 생존!",,,
UI_EPISODEREWARDGROUP_003,"EP1 
10분 생존!",/ui/EpisodeRewardGroup/Panel/Viewport/Strip/Card2/Label,"EP1 
10분 생존!",,,
UI_EPISODEREWARDGROUP_004,"EP1 
15분 생존!",/ui/EpisodeRewardGroup/Panel/Viewport/Strip/Card3/Label,"EP1 
15분 생존!",,,
UI_EPISODEREWARDGROUP_005,"EP2 
5분 생존!",/ui/EpisodeRewardGroup/Panel/Viewport/Strip/Card4/Label,"EP2 
5분 생존!",,,
UI_EPISODEREWARDGROUP_006,"EP2 
10분 생존!",/ui/EpisodeRewardGroup/Panel/Viewport/Strip/Card5/Label,"EP2 
10분 생존!",,,
UI_EPISODEREWARDGROUP_007,"EP2 
15분 생존!",/ui/EpisodeRewardGroup/Panel/Viewport/Strip/Card6/Label,"EP2 
15분 생존!",,,
UI_EPISODEREWARDGROUP_008,"EP3 
5분 생존!",/ui/EpisodeRewardGroup/Panel/Viewport/Strip/Card7/Label,"EP3 
5분 생존!",,,
UI_EPISODEREWARDGROUP_009,"EP3 
10분 생존!",/ui/EpisodeRewardGroup/Panel/Viewport/Strip/Card8/Label,"EP3 
10분 생존!",,,
UI_EPISODEREWARDGROUP_010,"EP3 
15분 생존!",/ui/EpisodeRewardGroup/Panel/Viewport/Strip/Card9/Label,"EP3 
15분 생존!",,,
UI_EQUIPMENTGROUP_001,합성,/ui/EquipmentGroup/Inventory/ComposePopup/Panel/ComposeButton | /ui/EquipmentGroup/Inventory/EquipPopup/Panel/LeftColumn/ComposeButton/Label,합성,,,
UI_EQUIPMENTGROUP_002,노말 → 레어,/ui/EquipmentGroup/Inventory/ComposePopup/Panel/LeftColumn/BG_2/InfoBox/GradeText,노말 → 레어,,,
UI_EQUIPMENTGROUP_003,품질 - 유지,/ui/EquipmentGroup/Inventory/ComposePopup/Panel/LeftColumn/BG_2/InfoBox/QualityRow1/Label | /ui/EquipmentGroup/Inventory/ComposePopup/Panel/LeftColumn/BG_2/InfoBox/QualityRow2/Label,품질 - 유지,,,
UI_EQUIPMENTGROUP_004,품질 승급 확률,/ui/EquipmentGroup/Inventory/ComposePopup/Panel/LeftColumn/BG_2/InfoBox/QualityTitle,품질 승급 확률,,,
UI_EQUIPMENTGROUP_005,스킬 추가!,/ui/EquipmentGroup/Inventory/ComposePopup/Panel/LeftColumn/BG_2/InfoBox/SkillText,스킬 추가!,,,
UI_EQUIPMENTGROUP_006,합성 결과,/ui/EquipmentGroup/Inventory/ComposePopup/Panel/LeftColumn/BG_2/InfoBox/TitleText,합성 결과,,,
UI_EQUIPMENTGROUP_007,전체,/ui/EquipmentGroup/Inventory/ComposePopup/Panel/RightPanel/TabHolder/All/Background/UIText | /ui/EquipmentGroup/Inventory/Panel/InventoryPanel/TabHolder/All/Background/UIText | /ui/ShadowShopGroup/Panel/TabAll | /ui/TitleGroup/SkillPanel/CharacterFilterList/btnCharAll | /ui/TitleGroup/SkillPanel/GradeFilterList/btnGradeAll,전체,All,,
UI_EQUIPMENTGROUP_008,아니오,/ui/EquipmentGroup/Inventory/ComposePopup/Panel/RiskWarning/Box/CancelButton | /ui/EquipmentGroup/Inventory/SellConfirm/Panel/BtnNo | /ui/OptionGroup/ConfirmPanel/BtnNo,아니오,,,
UI_EQUIPMENTGROUP_009,예,/ui/EquipmentGroup/Inventory/ComposePopup/Panel/RiskWarning/Box/ConfirmButton | /ui/EquipmentGroup/Inventory/SellConfirm/Panel/BtnYes | /ui/OptionGroup/ConfirmPanel/BtnYes,예,,,
UI_EQUIPMENTGROUP_010,"높은 등급의 장비가 사라집니다.
합성 후에는 되돌릴 수 없습니다.",/ui/EquipmentGroup/Inventory/ComposePopup/Panel/RiskWarning/Box/SubMessage,"높은 등급의 장비가 사라집니다.
합성 후에는 되돌릴 수 없습니다.",,,
UI_EQUIPMENTGROUP_011,정말 합성하시겠습니까?,/ui/EquipmentGroup/Inventory/ComposePopup/Panel/RiskWarning/Box/Text,정말 합성하시겠습니까?,,,
UI_EQUIPMENTGROUP_012,장비 합성,/ui/EquipmentGroup/Inventory/ComposePopup/Panel/Title,장비 합성,,,
UI_EQUIPMENTGROUP_013,일괄 레벨업,/ui/EquipmentGroup/Inventory/EquipPopup/Panel/ButtonBatchLevelUp/Label,일괄 레벨업,,,
UI_EQUIPMENTGROUP_014,레벨업,/ui/EquipmentGroup/Inventory/EquipPopup/Panel/ButtonLevelUp/Label,레벨업,,,
UI_EQUIPMENTGROUP_015,잠금,/ui/EquipmentGroup/Inventory/EquipPopup/Panel/ButtonLock/TextLock,잠금,,,
UI_EQUIPMENTGROUP_016,삭제,/ui/EquipmentGroup/Inventory/EquipPopup/Panel/LeftColumn/ButtonDelete/Label,삭제,,,
UI_EQUIPMENTGROUP_017,아이템 설명,/ui/EquipmentGroup/Inventory/EquipPopup/Panel/RightColumn/DescBox/Text,아이템 설명,,,
UI_EQUIPMENTGROUP_018,（등급 도달 시 해금）,/ui/EquipmentGroup/Inventory/EquipPopup/Panel/RightColumn/GradeSkillBox/Row0/Text | /ui/EquipmentGroup/Inventory/EquipPopup/Panel/RightColumn/GradeSkillBox/Row1/Text | /ui/EquipmentGroup/Inventory/EquipPopup/Panel/RightColumn/GradeSkillBox/Row2/Text | /ui/EquipmentGroup/Inventory/EquipPopup/Panel/RightColumn/GradeSkillBox/Row3/Text | /ui/EquipmentGroup/Inventory/EquipPopup/Panel/RightColumn/GradeSkillBox/Row4/Text,（등급 도달 시 해금）,,,
UI_EQUIPMENTGROUP_019,등급 스킬,/ui/EquipmentGroup/Inventory/EquipPopup/Panel/RightColumn/GradeSkillBox/Title,등급 스킬,,,
UI_EQUIPMENTGROUP_020,아이템 이름,/ui/EquipmentGroup/Inventory/EquipPopup/Panel/Title | /ui/ShadowShopGroup/Panel/List/ItemTemplate/NameText,아이템 이름,,,
UI_EQUIPMENTGROUP_021,닉네임,/ui/EquipmentGroup/Inventory/Panel/EquipPanel/PlayerInfo/NameBackground/Name,닉네임,,,
UI_EQUIPMENTGROUP_022,무기 강화 주문서,/ui/EquipmentGroup/Inventory/Panel/ItemNameTooltip/Label,무기 강화 주문서,,,
UI_EQUIPMENTGROUP_023,확인,/ui/EquipmentGroup/Inventory/UsePopup/Panel/ButtonConfirm | /ui/PopupGroup/PopupBack/PopupPanel/PopupBtnOK | /ui/WorldCharacterSelectGroup/Panel/BtnConfirm,확인,OK,,
UI_EQUIPMENTGROUP_024,내용을 입력하세요,/ui/EquipmentGroup/Inventory/UsePopup/Panel/Message,내용을 입력하세요,,,
UI_EQUIPMENTGROUP_025,팝업 제목,/ui/EquipmentGroup/Inventory/UsePopup/Panel/Title,팝업 제목,,,
UI_GACHAGROUP_001,닫기,/ui/GachaGroup/GachaProbInfo/Window/BtnCloseProb,닫기,,,
UI_GACHAGROUP_002,아이템,/ui/GachaGroup/GachaProbInfo/Window/Header/HName,아이템,,,
UI_GACHAGROUP_003,확률,/ui/GachaGroup/GachaProbInfo/Window/Header/HPct,확률,,,
UI_GACHAGROUP_004,"공개된 확률은 게임법 시행령에 따라 반올림한 값으로
합산된 결과가 100%가 되지 않을 수 있습니다.",/ui/GachaGroup/GachaProbInfo/Window/Notice,"공개된 확률은 게임법 시행령에 따라 반올림한 값으로
합산된 결과가 100%가 되지 않을 수 있습니다.",,,
UI_GACHAGROUP_005,획득 확률,/ui/GachaGroup/GachaProbInfo/Window/Title,획득 확률,,,
UI_GACHAGROUP_006,획득한 유물!,/ui/GachaGroup/Panel/Bg_cover/ResultLayer/ResultTitle,획득한 유물!,,,
UI_GACHAGROUP_007,유물 뽑기,/ui/GachaGroup/Panel/Title,유물 뽑기,,,
UI_GAMEOVERGROUP_001,"다이아 500
골드 100,000",/ui/GameOverGroup/DiaShop/Panel/ScrollArea/List/ProductCard_0/DescText | /ui/TitleGroup/ShopPanel/ScrollArea/List/ProductCard_0/DescText,"다이아 500
골드 100,000",,,
UI_GAMEOVERGROUP_002,구매 완료,/ui/GameOverGroup/DiaShop/Panel/ScrollArea/List/ProductCard_0/SoldOutCover/SoldOutText | /ui/GameOverGroup/DiaShop/Panel/ScrollArea/List/ProductCard_1/SoldOutCover/SoldOutText | /ui/GameOverGroup/DiaShop/Panel/ScrollArea/List/ProductCard_2/SoldOutCover/SoldOutText | /ui/GameOverGroup/DiaShop/Panel/ScrollArea/List/ProductCard_3/SoldOutCover/SoldOutText | /ui/GameOverGroup/DiaShop/Panel/ScrollArea/List/ProductCard_4/SoldOutCover/SoldOutText,구매 완료,Purchased,,
UI_GAMEOVERGROUP_003,다이아 상점,/ui/GameOverGroup/DiaShop/Panel/Title,다이아 상점,Diamond Shop,,
UI_GAMEOVERGROUP_004,"이어하기
재화 900",/ui/GameOverGroup/GameOverBack/GameOverPanel/BtnContinue,"이어하기
재화 900",,,
UI_GAMEOVERGROUP_005,다시하기,/ui/GameOverGroup/GameOverBack/GameOverPanel/BtnRestart | /ui/GameOverGroup/GameOverBack/GameOverPanel/BtnRestart/Label | /ui/GameOverGroup/GameOverBack/GameOverPanel/BtnRestartOvertime | /ui/GameOverGroup/GameOverBack/GameOverPanel/BtnRestartOvertime/Label,다시하기,Retry,,
UI_GAMEOVERGROUP_006,획득 스코어,/ui/GameOverGroup/GameOverBack/GameOverPanel/ScoreBox/ScoreLabel,획득 스코어,Score Earned,,
UI_GAMEOVERGROUP_007,0 점,/ui/GameOverGroup/GameOverBack/GameOverPanel/ScoreBox/ScoreValueText,0 점,,,
UI_IDLEREWARDGROUP_001,장비 인벤토리가 가득 찼어요!,/ui/IdleRewardGroup/ConfirmPanel/Message,장비 인벤토리가 가득 찼어요!,,,
UI_IDLEREWARDGROUP_002,"자리가 없는 장비는 사라져요.
그래도 받을까요?",/ui/IdleRewardGroup/ConfirmPanel/SubMessage,"자리가 없는 장비는 사라져요.
그래도 받을까요?",,,
UI_IDLEREWARDGROUP_003,(최대 24시간),/ui/IdleRewardGroup/Panel/CapText,(최대 24시간),,,
UI_IDLEREWARDGROUP_004,장비는 2시간마다 1개씩 쌓여요,/ui/IdleRewardGroup/Panel/GearBox/Empty,장비는 2시간마다 1개씩 쌓여요,,,
UI_IDLEREWARDGROUP_005,자동 시간 : 00분 00초,/ui/IdleRewardGroup/Panel/TimeText,자동 시간 : 00분 00초,,,
UI_IDLEREWARDGROUP_006,방치 보상,/ui/IdleRewardGroup/Panel/Title,방치 보상,,,
UI_LEVELREWARDGROUP_001,레벨 5 보상,/ui/LevelRewardGroup/Panel/SubTitle,레벨 5 보상,,,
UI_LOADINGGROUP_001,본 월드는 생성형 AI를 활용하여 제작된 콘텐츠를 포함하고 있습니다.,/ui/LoadingGroup/Screen/AiNotice,본 월드는 생성형 AI를 활용하여 제작된 콘텐츠를 포함하고 있습니다.,,,
UI_OPTIONGROUP_001,정말 게임을 종료할까요?,/ui/OptionGroup/ConfirmPanel/Message,정말 게임을 종료할까요?,,,
UI_OPTIONGROUP_002,이번 판이 여기서 끝납니다.,/ui/OptionGroup/ConfirmPanel/SubMessage,이번 판이 여기서 끝납니다.,,,
UI_OPTIONGROUP_003,조합식,/ui/OptionGroup/FusionPanel/Title,조합식,,,
UI_OPTIONGROUP_004,배경음,/ui/OptionGroup/OptionPanel/BgmToggle/Label,배경음,,,
UI_OPTIONGROUP_005,조합,/ui/OptionGroup/OptionPanel/BtnFusion,조합,,,
UI_OPTIONGROUP_006,게임 종료,/ui/OptionGroup/OptionPanel/BtnQuit,게임 종료,,,
UI_OPTIONGROUP_007,게임 방법,/ui/OptionGroup/OptionPanel/BtnTutorial | /ui/OptionGroup/TutorialPanel/Title,게임 방법,,,
UI_OPTIONGROUP_008,효과음,/ui/OptionGroup/OptionPanel/SfxToggle/Label,효과음,,,
UI_OPTIONGROUP_009,옵션,/ui/OptionGroup/OptionPanel/Title,옵션,,,
UI_POPUPGROUP_001,팝업 메시지,/ui/PopupGroup/PopupBack/PopupPanel/PopupMessage,팝업 메시지,,,
UI_RAIDGROUP_001,보상 받기,/ui/RaidGroup/BtnClaim | /ui/RaidGroup/LockPanel/BtnClaimPending,보상 받기,,,
UI_RAIDGROUP_002,캐릭터 화력 (초당),/ui/RaidGroup/DpsWindow/Title,캐릭터 화력 (초당),,,
UI_RAIDGROUP_003,보상을 받아야 새 시즌이 시작됩니다,/ui/RaidGroup/LockPanel/Msg,보상을 받아야 새 시즌이 시작됩니다,,,
UI_RAIDGROUP_004,지난 시즌 레이드 종료,/ui/RaidGroup/LockPanel/Title,지난 시즌 레이드 종료,,,
UI_RAIDGROUP_005,부활!,/ui/RaidGroup/RevivePanel/BtnRevive,부활!,,,
UI_RAIDGROUP_006,"24시간 넘게 자리를 비워
캐릭터들이 유령이 되었어요",/ui/RaidGroup/RevivePanel/Msg,"24시간 넘게 자리를 비워
캐릭터들이 유령이 되었어요",,,
UI_RAIDGROUP_007,남은시간,/ui/RaidGroup/TimeBox/Label,남은시간,,,
UI_RELICUPGRADEGROUP_001,유물명,/ui/RelicUpgradeGroup/Panel/NameText | /ui/SkillUpgradeGroup/Panel/NameText,유물명,,,
UI_RELICUPGRADEGROUP_002,옵션 설명,/ui/RelicUpgradeGroup/Panel/OptionBox/OptionText | /ui/SkillUpgradeGroup/Panel/OptionBox/OptionText,옵션 설명,,,
UI_RELICUPGRADEGROUP_003,10000코인,/ui/RelicUpgradeGroup/Panel/UpgradeButton/CostText | /ui/SkillUpgradeGroup/Panel/UpgradeButton/CostText,10000코인,,,
UI_RELICUPGRADEGROUP_004,업그레이드,/ui/RelicUpgradeGroup/Panel/UpgradeButton/TitleText | /ui/SkillUpgradeGroup/Panel/UpgradeButton/TitleText,업그레이드,Upgrade,,
UI_RUNSTARTCONFIRMGROUP_001,시작,/ui/RunStartConfirmGroup/Panel/BtnYes,시작,,,
UI_RUNSTARTCONFIRMGROUP_002,무기 인벤토리가 가득 찼어요!,/ui/RunStartConfirmGroup/Panel/Message,무기 인벤토리가 가득 찼어요!,,,
UI_SHADOWSHOPGROUP_001,구매,/ui/ShadowShopGroup/Panel/BtnPurchase,구매,,,
UI_SHADOWSHOPGROUP_002,그림자 정수,/ui/ShadowShopGroup/Panel/CurrencyBar/Label,그림자 정수,,,
UI_SHADOWSHOPGROUP_003,남은 수량: 0,/ui/ShadowShopGroup/Panel/List/ItemTemplate/StockText,남은 수량: 0,,,
UI_SHADOWSHOPGROUP_004,비밀 상점,/ui/ShadowShopGroup/Panel/TitleBar/Title,비밀 상점,,,
UI_TITLEGROUP_001,게임 시작,/ui/TitleGroup/BattlePanel/BtnStart,게임 시작,Start Game,,
UI_TITLEGROUP_002,"일반 게임을 진행하면 자동으로
레이드 공격이 진행됩니다!",/ui/TitleGroup/RaidTutorial/Step1/Label,"일반 게임을 진행하면 자동으로
레이드 공격이 진행됩니다!",,,
UI_TITLEGROUP_003,"일반 게임을 플레이할수록
레이드 대미지가 높아집니다!",/ui/TitleGroup/RaidTutorial/Step2/Label,"일반 게임을 플레이할수록
레이드 대미지가 높아집니다!",,,
UI_TITLEGROUP_004,"24시간 미접속 시 캐릭터가
죽을 수 있으니 주의하세요!",/ui/TitleGroup/RaidTutorial/Step3/Label,"24시간 미접속 시 캐릭터가
죽을 수 있으니 주의하세요!",,,
