Key,Source,Note,ko,en,zh-tw,ja
MLUA_WORLDCHARACTERSELECTUI_007,태초의 마을에 숨겨진 봉인을 찾아 해제하세요!,RootDesk/MyDesk/UI/WorldCharacterSelectUI.mlua:288,태초의 마을에 숨겨진 봉인을 찾아 해제하세요!,Find and break the seal hidden in the Village of Beginnings!,找出並解除隱藏在起源之村的封印！,はじまりの村に隠された封印を見つけて解除しましょう！
MLUA_WORLDCHARACTERSELECTUI_008,강인한 육체와 엄청난 힘으로 적을 압도하는 전사,RootDesk/MyDesk/UI/WorldCharacterSelectUI.mlua:300,강인한 육체와 엄청난 힘으로 적을 압도하는 전사,A warrior who overwhelms enemies with a tough body and tremendous strength,以強健的體魄與驚人的力量壓制敵人的戰士,強靭な肉体と凄まじい力で敵を圧倒する戦士
MLUA_WORLDCHARACTERSELECTUI_009,구름정원 콜로세움에서 1위를 차지하세요!,RootDesk/MyDesk/UI/WorldCharacterSelectUI.mlua:304,구름정원 콜로세움에서 1위를 차지하세요!,Take 1st place in the Cloud Garden Colosseum!,在雲之庭園競技場奪得第一名！,雲の庭園のコロシアムで1位を獲得しましょう！
MLUA_WORLDCHARACTERSELECTUI_010,준비 중인 캐릭터입니다.,RootDesk/MyDesk/UI/WorldCharacterSelectUI.mlua:378,준비 중인 캐릭터입니다.,This character is coming soon.,準備中的角色。,準備中のキャラクターです。
MLUA_WORLDCHARACTERSELECTUI_011,"장비
(",RootDesk/MyDesk/UI/WorldCharacterSelectUI.mlua:382,"장비
(",,,
MLUA_WORLDCHARACTERSELECTUI_012,"몬스터 처치
(",RootDesk/MyDesk/UI/WorldCharacterSelectUI.mlua:384,"몬스터 처치
(",,,
MLUA_UIEQUIPPEDGEARPANEL_001,UIEquippedGearPanel: comingSoonText 바인딩 없음,[LOG] RootDesk/MyDesk/UIEquippedGearPanel.mlua:83,UIEquippedGearPanel: comingSoonText 바인딩 없음,,,
MLUA_UIEQUIPPEDGEARPANEL_002,UIEquippedGearPanel: 하의 칸(잠김) 클릭 -> Coming Soon 표시,[LOG] RootDesk/MyDesk/UIEquippedGearPanel.mlua:111,UIEquippedGearPanel: 하의 칸(잠김) 클릭 -> Coming Soon 표시,,,
MLUA_UIEQUIPPEDGEARPANEL_003,캐시 아이템,RootDesk/MyDesk/UIEquippedGearPanel.mlua:209 | /ui/EquipmentGroup/Inventory/Panel/EquipPanel/PlayerInfo/AvatarViewToggle/Label,캐시 아이템,Cash Items,現金道具,キャッシュ
MLUA_UIEQUIPPEDGEARPANEL_004,장비 보기,RootDesk/MyDesk/UIEquippedGearPanel.mlua:211,장비 보기,View Gear,查看裝備,装備を見る
MLUA_ZONE21ALIENEASTEREGGLOGIC_001,외계인의 습격이 일어납니다!,RootDesk/MyDesk/Zone21AlienEasterEggLogic.mlua:48,외계인의 습격이 일어납니다!,An alien invasion is underway!,外星人來襲了！,宇宙人の襲撃が起こります！
UI_ACHIEVEMENTGROUP_001,모두 받기,/ui/AchievementGroup/Panel/BtnClaimAll,모두 받기,Claim All,全部領取,すべて受け取る
UI_ACHIEVEMENTGROUP_002,업적 달성 0 / 50,/ui/AchievementGroup/Panel/CountText,업적 달성 0 / 50,Achievements 0 / 50,成就達成 0 / 50,実績達成 0 / 50
UI_ACHIEVEMENTGROUP_003,업적 조건,/ui/AchievementGroup/Panel/List/Grid/RowTemplate/DescText,업적 조건,Achievement Condition,成就條件,実績条件
UI_ACHIEVEMENTGROUP_004,업적 이름,/ui/AchievementGroup/Panel/List/Grid/RowTemplate/NameText,업적 이름,Achievement Name,成就名稱,実績名
UI_CHARACTERUNLOCKGROUP_001,획득,/ui/CharacterUnlockGroup/Panel/BtnAcquire,획득,Obtain,獲得,獲得
UI_DEFAULTGROUP_001,보너스 스테이지,/ui/DefaultGroup/BonusBossBoard/Inner/Label | /ui/DefaultGroup/Map10BonusBossBoard/Inner/Label,보너스 스테이지,Bonus Stage,獎勵關卡,ボーナスステージ
UI_DEFAULTGROUP_002,쿨타임 : 0s,/ui/DefaultGroup/CardTooltip/TooltipCd,쿨타임 : 0s,Cooldown: 0s,冷卻時間：0秒,クールタイム：0秒
UI_DEFAULTGROUP_003,데미지 : 0,/ui/DefaultGroup/CardTooltip/TooltipDmg,데미지 : 0,Damage: 0,傷害：0,ダメージ：0
UI_DEFAULTGROUP_004,카드 이름,/ui/DefaultGroup/CardTooltip/TooltipName,카드 이름,Card Name,卡片名稱,カード名
UI_DEFAULTGROUP_005,총 대미지,/ui/DefaultGroup/DpsMeter/Board/Footer/Label,총 대미지,Total Damage,總傷害,総ダメージ
UI_DEFAULTGROUP_006,히든맵 탈출까지,/ui/DefaultGroup/Ep3Map4Ester1Board/Inner/Label,히든맵 탈출까지,Until Hidden Map Escape,距離隱藏地圖脫出,隠しマップ脱出まで
UI_DEFAULTGROUP_007,경험치 2배!,/ui/DefaultGroup/ExpBoostBoard/Inner/Label,경험치 2배!,2x EXP!,經驗值2倍！,経験値2倍！
UI_DEFAULTGROUP_008,남은 시간,/ui/DefaultGroup/TimeAttackBoard/Inner/Label,남은 시간,Time Left,剩餘時間,残り時間
UI_EPISODEREWARDGROUP_001,에피소드 보상,/ui/EpisodeRewardGroup/Panel/Title,에피소드 보상,Episode Rewards,章節獎勵,エピソード報酬
UI_EPISODEREWARDGROUP_002,"EP1 
5분 생존!",/ui/EpisodeRewardGroup/Panel/Viewport/Strip/Card1/Label,"EP1 
5분 생존!","EP1 
Survive 5 min!","EP1 
存活5分鐘！","EP1 
5分間生存！"
UI_EPISODEREWARDGROUP_003,"EP1 
10분 생존!",/ui/EpisodeRewardGroup/Panel/Viewport/Strip/Card2/Label,"EP1 
10분 생존!","EP1 
Survive 10 min!","EP1 
存活10分鐘！","EP1 
10分間生存！"
UI_EPISODEREWARDGROUP_004,"EP1 
15분 생존!",/ui/EpisodeRewardGroup/Panel/Viewport/Strip/Card3/Label,"EP1 
15분 생존!","EP1 
Survive 15 min!","EP1 
存活15分鐘！","EP1 
15分間生存！"
UI_EPISODEREWARDGROUP_005,"EP2 
5분 생존!",/ui/EpisodeRewardGroup/Panel/Viewport/Strip/Card4/Label,"EP2 
5분 생존!","EP2 
Survive 5 min!","EP2 
存活5分鐘！","EP2 
5分間生存！"
UI_EPISODEREWARDGROUP_006,"EP2 
10분 생존!",/ui/EpisodeRewardGroup/Panel/Viewport/Strip/Card5/Label,"EP2 
10분 생존!","EP2 
Survive 10 min!","EP2 
存活10分鐘！","EP2 
10分間生存！"
UI_EPISODEREWARDGROUP_007,"EP2 
15분 생존!",/ui/EpisodeRewardGroup/Panel/Viewport/Strip/Card6/Label,"EP2 
15분 생존!","EP2 
Survive 15 min!","EP2 
存活15分鐘！","EP2 
15分間生存！"
UI_EPISODEREWARDGROUP_008,"EP3 
5분 생존!",/ui/EpisodeRewardGroup/Panel/Viewport/Strip/Card7/Label,"EP3 
5분 생존!","EP3 
Survive 5 min!","EP3 
存活5分鐘！","EP3 
5分間生存！"
UI_EPISODEREWARDGROUP_009,"EP3 
10분 생존!",/ui/EpisodeRewardGroup/Panel/Viewport/Strip/Card8/Label,"EP3 
10분 생존!","EP3 
Survive 10 min!","EP3 
存活10分鐘！","EP3 
10分間生存！"
UI_EPISODEREWARDGROUP_010,"EP3 
15분 생존!",/ui/EpisodeRewardGroup/Panel/Viewport/Strip/Card9/Label,"EP3 
15분 생존!","EP3 
Survive 15 min!","EP3 
存活15分鐘！","EP3 
15分間生存！"
UI_EQUIPMENTGROUP_001,합성,/ui/EquipmentGroup/Inventory/ComposePopup/Panel/ComposeButton | /ui/EquipmentGroup/Inventory/EquipPopup/Panel/LeftColumn/ComposeButton/Label,합성,Synthesize,合成,合成
UI_EQUIPMENTGROUP_002,노말 → 레어,/ui/EquipmentGroup/Inventory/ComposePopup/Panel/LeftColumn/BG_2/InfoBox/GradeText,노말 → 레어,Normal → Rare,普通 → 稀有,ノーマル → レア
UI_EQUIPMENTGROUP_003,품질 - 유지,/ui/EquipmentGroup/Inventory/ComposePopup/Panel/LeftColumn/BG_2/InfoBox/QualityRow1/Label | /ui/EquipmentGroup/Inventory/ComposePopup/Panel/LeftColumn/BG_2/InfoBox/QualityRow2/Label,품질 - 유지,Quality - Kept,品質 - 維持,品質 - 維持
UI_EQUIPMENTGROUP_004,품질 승급 확률,/ui/EquipmentGroup/Inventory/ComposePopup/Panel/LeftColumn/BG_2/InfoBox/QualityTitle,품질 승급 확률,Upgrade Chance,品質晉升機率,品質昇格確率
UI_EQUIPMENTGROUP_005,스킬 추가!,/ui/EquipmentGroup/Inventory/ComposePopup/Panel/LeftColumn/BG_2/InfoBox/SkillText,스킬 추가!,Skill Added!,追加技能！,スキル追加！
UI_EQUIPMENTGROUP_006,합성 결과,/ui/EquipmentGroup/Inventory/ComposePopup/Panel/LeftColumn/BG_2/InfoBox/TitleText,합성 결과,Synthesis Result,合成結果,合成結果
UI_EQUIPMENTGROUP_007,전체,/ui/EquipmentGroup/Inventory/ComposePopup/Panel/RightPanel/TabHolder/All/Background/UIText | /ui/EquipmentGroup/Inventory/Panel/InventoryPanel/TabHolder/All/Background/UIText | /ui/ShadowShopGroup/Panel/TabAll | /ui/TitleGroup/SkillPanel/CharacterFilterList/btnCharAll | /ui/TitleGroup/SkillPanel/GradeFilterList/btnGradeAll,전체,All,全部,すべて
UI_EQUIPMENTGROUP_008,아니오,/ui/EquipmentGroup/Inventory/ComposePopup/Panel/RiskWarning/Box/CancelButton | /ui/EquipmentGroup/Inventory/SellConfirm/Panel/BtnNo | /ui/OptionGroup/ConfirmPanel/BtnNo,아니오,No,否,いいえ
UI_EQUIPMENTGROUP_009,예,/ui/EquipmentGroup/Inventory/ComposePopup/Panel/RiskWarning/Box/ConfirmButton | /ui/EquipmentGroup/Inventory/SellConfirm/Panel/BtnYes | /ui/OptionGroup/ConfirmPanel/BtnYes,예,Yes,是,はい
UI_EQUIPMENTGROUP_010,"높은 등급의 장비가 사라집니다.
합성 후에는 되돌릴 수 없습니다.",/ui/EquipmentGroup/Inventory/ComposePopup/Panel/RiskWarning/Box/SubMessage,"높은 등급의 장비가 사라집니다.
합성 후에는 되돌릴 수 없습니다.","Higher-grade gear will be consumed.
This can't be undone.","高等級的裝備將會消失。
合成後無法復原。","高い等級の装備が消えます。
合成後は元に戻せません。"
UI_EQUIPMENTGROUP_011,정말 합성하시겠습니까?,/ui/EquipmentGroup/Inventory/ComposePopup/Panel/RiskWarning/Box/Text,정말 합성하시겠습니까?,Really synthesize?,確定要合成嗎？,本当に合成しますか？
UI_EQUIPMENTGROUP_012,장비 합성,/ui/EquipmentGroup/Inventory/ComposePopup/Panel/Title,장비 합성,Equipment Synthesis,裝備合成,装備合成
UI_EQUIPMENTGROUP_013,일괄 레벨업,/ui/EquipmentGroup/Inventory/EquipPopup/Panel/ButtonBatchLevelUp/Label,일괄 레벨업,Level Up All,一鍵升級,一括Lvアップ
UI_EQUIPMENTGROUP_014,레벨업,/ui/EquipmentGroup/Inventory/EquipPopup/Panel/ButtonLevelUp/Label,레벨업,Level Up,升級,Lvアップ
UI_EQUIPMENTGROUP_015,잠금,/ui/EquipmentGroup/Inventory/EquipPopup/Panel/ButtonLock/TextLock,잠금,Lock,鎖定,ロック
UI_EQUIPMENTGROUP_016,삭제,/ui/EquipmentGroup/Inventory/EquipPopup/Panel/LeftColumn/ButtonDelete/Label,삭제,Delete,刪除,削除
UI_EQUIPMENTGROUP_017,아이템 설명,/ui/EquipmentGroup/Inventory/EquipPopup/Panel/RightColumn/DescBox/Text,아이템 설명,Item Description,道具說明,アイテム説明
UI_EQUIPMENTGROUP_018,（등급 도달 시 해금）,/ui/EquipmentGroup/Inventory/EquipPopup/Panel/RightColumn/GradeSkillBox/Row0/Text | /ui/EquipmentGroup/Inventory/EquipPopup/Panel/RightColumn/GradeSkillBox/Row1/Text | /ui/EquipmentGroup/Inventory/EquipPopup/Panel/RightColumn/GradeSkillBox/Row2/Text | /ui/EquipmentGroup/Inventory/EquipPopup/Panel/RightColumn/GradeSkillBox/Row3/Text | /ui/EquipmentGroup/Inventory/EquipPopup/Panel/RightColumn/GradeSkillBox/Row4/Text,（등급 도달 시 해금）,(Unlocks upon reaching grade),（達到等級時解鎖）,（等級到達時に解放）
UI_EQUIPMENTGROUP_019,등급 스킬,/ui/EquipmentGroup/Inventory/EquipPopup/Panel/RightColumn/GradeSkillBox/Title,등급 스킬,Grade Skill,等級技能,等級スキル
UI_EQUIPMENTGROUP_020,아이템 이름,/ui/EquipmentGroup/Inventory/EquipPopup/Panel/Title | /ui/ShadowShopGroup/Panel/List/ItemTemplate/NameText,아이템 이름,Item Name,道具名稱,アイテム名
UI_EQUIPMENTGROUP_021,닉네임,/ui/EquipmentGroup/Inventory/Panel/EquipPanel/PlayerInfo/NameBackground/Name,닉네임,Nickname,暱稱,ニックネーム
UI_EQUIPMENTGROUP_022,무기 강화 주문서,/ui/EquipmentGroup/Inventory/Panel/ItemNameTooltip/Label,무기 강화 주문서,Weapon Enhancement Scroll,武器強化卷軸,武器強化の書
UI_EQUIPMENTGROUP_023,확인,/ui/EquipmentGroup/Inventory/UsePopup/Panel/ButtonConfirm | /ui/PopupGroup/PopupBack/PopupPanel/PopupBtnOK | /ui/WorldCharacterSelectGroup/Panel/BtnConfirm,확인,OK,確認,OK
UI_EQUIPMENTGROUP_024,내용을 입력하세요,/ui/EquipmentGroup/Inventory/UsePopup/Panel/Message,내용을 입력하세요,Enter text,請輸入內容,内容を入力してください
UI_EQUIPMENTGROUP_025,팝업 제목,/ui/EquipmentGroup/Inventory/UsePopup/Panel/Title,팝업 제목,,,
UI_GACHAGROUP_001,닫기,/ui/GachaGroup/GachaProbInfo/Window/BtnCloseProb,닫기,Close,關閉,閉じる
UI_GACHAGROUP_002,아이템,/ui/GachaGroup/GachaProbInfo/Window/Header/HName,아이템,Item,道具,アイテム
UI_GACHAGROUP_003,확률,/ui/GachaGroup/GachaProbInfo/Window/Header/HPct,확률,Rate,機率,確率
UI_GACHAGROUP_004,"공개된 확률은 게임법 시행령에 따라 반올림한 값으로
합산된 결과가 100%가 되지 않을 수 있습니다.",/ui/GachaGroup/GachaProbInfo/Window/Notice,"공개된 확률은 게임법 시행령에 따라 반올림한 값으로
합산된 결과가 100%가 되지 않을 수 있습니다.","Rates are rounded per the Game Industry Promotion Act,
so the total may not be exactly 100%.","公開的機率依據遊戲產業振興法施行令四捨五入，
合計結果可能不等於100%。","公開されている確率はゲーム産業振興法施行令に基づき四捨五入した値のため、
合計が100%にならない場合があります。"
UI_GACHAGROUP_005,획득 확률,/ui/GachaGroup/GachaProbInfo/Window/Title,획득 확률,Drop Rate,獲得機率,獲得確率
UI_GACHAGROUP_006,획득한 유물!,/ui/GachaGroup/Panel/Bg_cover/ResultLayer/ResultTitle,획득한 유물!,Relic obtained!,獲得的遺物！,獲得した遺物！
UI_GACHAGROUP_007,유물 뽑기,/ui/GachaGroup/Panel/Title,유물 뽑기,Relic Draw,遺物抽取,遺物ガチャ
UI_GAMEOVERGROUP_001,"다이아 500
골드 100,000",/ui/GameOverGroup/DiaShop/Panel/ScrollArea/List/ProductCard_0/DescText | /ui/TitleGroup/ShopPanel/ScrollArea/List/ProductCard_0/DescText,"다이아 500
골드 100,000","500 Diamonds
100,000 Gold","鑽石 500
金幣 100,000","ダイヤ 500
ゴールド 100,000"
UI_GAMEOVERGROUP_002,구매 완료,/ui/GameOverGroup/DiaShop/Panel/ScrollArea/List/ProductCard_0/SoldOutCover/SoldOutText | /ui/GameOverGroup/DiaShop/Panel/ScrollArea/List/ProductCard_1/SoldOutCover/SoldOutText | /ui/GameOverGroup/DiaShop/Panel/ScrollArea/List/ProductCard_2/SoldOutCover/SoldOutText | /ui/GameOverGroup/DiaShop/Panel/ScrollArea/List/ProductCard_3/SoldOutCover/SoldOutText | /ui/GameOverGroup/DiaShop/Panel/ScrollArea/List/ProductCard_4/SoldOutCover/SoldOutText,구매 완료,Purchased,購買完成,購入完了
UI_GAMEOVERGROUP_003,다이아 상점,/ui/GameOverGroup/DiaShop/Panel/Title,다이아 상점,Diamond Shop,鑽石商店,ダイヤショップ
UI_GAMEOVERGROUP_004,"이어하기
재화 900",/ui/GameOverGroup/GameOverBack/GameOverPanel/BtnContinue,"이어하기
재화 900","Continue
Currency 900","繼續
貨幣 900","コンティニュー
通貨 900"
UI_GAMEOVERGROUP_005,다시하기,/ui/GameOverGroup/GameOverBack/GameOverPanel/BtnRestart | /ui/GameOverGroup/GameOverBack/GameOverPanel/BtnRestart/Label | /ui/GameOverGroup/GameOverBack/GameOverPanel/BtnRestartOvertime | /ui/GameOverGroup/GameOverBack/GameOverPanel/BtnRestartOvertime/Label,다시하기,Retry,重新開始,リトライ
UI_GAMEOVERGROUP_006,획득 스코어,/ui/GameOverGroup/GameOverBack/GameOverPanel/ScoreBox/ScoreLabel,획득 스코어,Score,獲得分數,獲得スコア
UI_GAMEOVERGROUP_007,0 점,/ui/GameOverGroup/GameOverBack/GameOverPanel/ScoreBox/ScoreValueText,0 점,0 pts,0 分,0 点
UI_IDLEREWARDGROUP_001,장비 인벤토리가 가득 찼어요!,/ui/IdleRewardGroup/ConfirmPanel/Message,장비 인벤토리가 가득 찼어요!,Equipment inventory is full!,裝備背包已滿！,装備欄がいっぱいです！
UI_IDLEREWARDGROUP_002,"자리가 없는 장비는 사라져요.
그래도 받을까요?",/ui/IdleRewardGroup/ConfirmPanel/SubMessage,"자리가 없는 장비는 사라져요.
그래도 받을까요?","Equipment without space will be lost.
Claim anyway?","沒有空位的裝備將會消失。
仍要領取嗎？","空きのない装備は消えます。
それでも受け取りますか？"
UI_IDLEREWARDGROUP_003,(최대 24시간),/ui/IdleRewardGroup/Panel/CapText,(최대 24시간),(Max 24 hr),(最多24小時),(最大24時間)
UI_IDLEREWARDGROUP_004,장비는 2시간마다 1개씩 쌓여요,/ui/IdleRewardGroup/Panel/GearBox/Empty,장비는 2시간마다 1개씩 쌓여요,1 equipment item is stored every 2 hr,每2小時累積1件裝備,装備は2時間ごとに1個ずつ貯まります
UI_IDLEREWARDGROUP_005,자동 시간 : 00분 00초,/ui/IdleRewardGroup/Panel/TimeText,자동 시간 : 00분 00초,Idle time: 00m 00s,自動時間：00分 00秒,放置時間：00分 00秒
UI_IDLEREWARDGROUP_006,방치 보상,/ui/IdleRewardGroup/Panel/Title,방치 보상,Idle Rewards,放置獎勵,放置報酬
UI_LEVELREWARDGROUP_001,레벨 5 보상,/ui/LevelRewardGroup/Panel/SubTitle,레벨 5 보상,Level 5 Reward,等級 5 獎勵,レベル5報酬
UI_LOADINGGROUP_001,본 월드는 생성형 AI를 활용하여 제작된 콘텐츠를 포함하고 있습니다.,/ui/LoadingGroup/Screen/AiNotice,본 월드는 생성형 AI를 활용하여 제작된 콘텐츠를 포함하고 있습니다.,This world includes content created with the help of generative AI.,本世界包含使用生成式AI製作的內容。,本ワールドには、生成AIを活用して制作されたコンテンツが含まれています。
UI_LOADINGGROUP_002,보스 레이드,/ui/LoadingGroup/Screen/RaidTitle,보스 레이드,Boss Raid,首領突襲,ボスレイド
UI_OPTIONGROUP_001,정말 게임을 종료할까요?,/ui/OptionGroup/ConfirmPanel/Message,정말 게임을 종료할까요?,Quit the game?,確定要結束遊戲嗎？,本当にゲームを終了しますか？
UI_OPTIONGROUP_002,이번 판이 여기서 끝납니다.,/ui/OptionGroup/ConfirmPanel/SubMessage,이번 판이 여기서 끝납니다.,This run will end here.,本場遊戲將在此結束。,今回のプレイはここで終了します。
UI_OPTIONGROUP_003,조합식,/ui/OptionGroup/FusionPanel/Title,조합식,Fusion Recipes,組合表,組み合わせ表
UI_OPTIONGROUP_004,배경음,/ui/OptionGroup/OptionPanel/BgmToggle/Label,배경음,BGM,背景音樂,BGM
UI_OPTIONGROUP_005,조합,/ui/OptionGroup/OptionPanel/BtnFusion,조합,Fusion,組合,組み合わせ
UI_OPTIONGROUP_006,게임 종료,/ui/OptionGroup/OptionPanel/BtnQuit,게임 종료,Quit Game,結束遊戲,ゲーム終了
UI_OPTIONGROUP_007,게임 방법,/ui/OptionGroup/OptionPanel/BtnTutorial | /ui/OptionGroup/TutorialPanel/Title,게임 방법,How to Play,遊戲玩法,遊び方
UI_OPTIONGROUP_008,효과음,/ui/OptionGroup/OptionPanel/SfxToggle/Label,효과음,Sound Effects,音效,効果音
UI_OPTIONGROUP_009,옵션,/ui/OptionGroup/OptionPanel/Title,옵션,Options,選項,オプション
UI_OPTIONGROUP_010,스킬 선택,/ui/OptionGroup/OptionPanel/SkillToggle/Label,스킬 선택,Skill Pick,技能選擇,スキル選択
UI_POPUPGROUP_001,팝업 메시지,/ui/PopupGroup/PopupBack/PopupPanel/PopupMessage,팝업 메시지,Popup Message,彈出訊息,ポップアップメッセージ
UI_RAIDGROUP_001,보상 받기,/ui/RaidGroup/BtnClaim | /ui/RaidGroup/LockPanel/BtnClaimPending,보상 받기,Claim Reward,領取獎勵,報酬を受け取る
UI_RAIDGROUP_002,캐릭터 화력 (초당),/ui/RaidGroup/DpsWindow/Title,캐릭터 화력 (초당),Character DPS,角色火力(每秒),キャラ火力(毎秒)
UI_RAIDGROUP_003,보상을 받아야 새 시즌이 시작됩니다,/ui/RaidGroup/LockPanel/Msg,보상을 받아야 새 시즌이 시작됩니다,Claim your reward to start the new season,領取獎勵後才會開始新賽季,報酬を受け取ると新しいシーズンが始まります
UI_RAIDGROUP_004,지난 시즌 레이드 종료,/ui/RaidGroup/LockPanel/Title,지난 시즌 레이드 종료,Last season's raid has ended,上賽季突襲已結束,前シーズンのレイド終了
UI_RAIDGROUP_005,부활!,/ui/RaidGroup/RevivePanel/BtnRevive,부활!,Revive!,復活！,復活！
UI_RAIDGROUP_006,"24시간 넘게 자리를 비워
캐릭터들이 유령이 되었어요",/ui/RaidGroup/RevivePanel/Msg,"24시간 넘게 자리를 비워
캐릭터들이 유령이 되었어요","You were away for over 24 hours,
so your characters became ghosts","離開超過24小時，
角色們變成了幽靈","24時間以上離れていたため、
キャラクターが幽霊になりました"
UI_RAIDGROUP_007,남은시간,/ui/RaidGroup/TimeBox/Label,남은시간,Time Left,剩餘時間,残り時間
UI_RAIDGROUP_008,이번 주 보상,ui/RaidGroup.ui RewardBox/Title,이번 주 보상,This Week's Reward,本週獎勵,今週の報酬
UI_RAIDGROUP_009,등급별 보상,ui/RaidGroup.ui RewardTable/Title,등급별 보상,Rewards by Grade,各等級獎勵,等級別報酬
UI_RAIDGROUP_010,등급,ui/RaidGroup.ui RewardTable/Head/Grade,등급,Grade,等級,等級
UI_RAIDGROUP_011,보스 체력,ui/RaidGroup.ui RewardTable/Head/Cut,보스 체력,Boss HP,首領血量,ボスHP
UI_RAIDGROUP_012,반지,ui/RaidGroup.ui RewardTable/Head/Ring,반지,Ring,戒指,指輪
UI_RAIDGROUP_013,강화 주문서,ui/RaidGroup.ui RewardTable/Head/Scroll,강화 주문서,Scrolls,強化卷軸,強化の書
UI_RAIDGROUP_014,다이아,ui/RaidGroup.ui RewardTable/Head/Dia,다이아,Diamonds,鑽石,ダイヤ
UI_RELICUPGRADEGROUP_001,유물명,/ui/RelicUpgradeGroup/Panel/NameText | /ui/SkillUpgradeGroup/Panel/NameText,유물명,Relic Name,遺物名稱,遺物名
UI_RELICUPGRADEGROUP_002,옵션 설명,/ui/RelicUpgradeGroup/Panel/OptionBox/OptionText | /ui/SkillUpgradeGroup/Panel/OptionBox/OptionText,옵션 설명,Option Description,選項說明,オプション説明
UI_RELICUPGRADEGROUP_003,10000코인,/ui/RelicUpgradeGroup/Panel/UpgradeButton/CostText | /ui/SkillUpgradeGroup/Panel/UpgradeButton/CostText,10000코인,10000 Coins,10000金幣,10000コイン
UI_RELICUPGRADEGROUP_004,업그레이드,/ui/RelicUpgradeGroup/Panel/UpgradeButton/TitleText | /ui/SkillUpgradeGroup/Panel/UpgradeButton/TitleText,업그레이드,Upgrade,升級,アップグレード
UI_RUNSTARTCONFIRMGROUP_001,시작,/ui/RunStartConfirmGroup/Panel/BtnYes,시작,Start,開始,スタート
UI_RUNSTARTCONFIRMGROUP_002,무기 인벤토리가 가득 찼어요!,/ui/RunStartConfirmGroup/Panel/Message,무기 인벤토리가 가득 찼어요!,Weapon inventory is full!,武器背包已滿！,武器欄がいっぱいです！
UI_SHADOWSHOPGROUP_001,구매,/ui/ShadowShopGroup/Panel/BtnPurchase,구매,Buy,購買,購入
UI_SHADOWSHOPGROUP_002,그림자 정수,/ui/ShadowShopGroup/Panel/CurrencyBar/Label,그림자 정수,Shadow Essence,暗影精髓,影のエッセンス
UI_SHADOWSHOPGROUP_003,남은 수량: 0,/ui/ShadowShopGroup/Panel/List/ItemTemplate/StockText,남은 수량: 0,Remaining: 0,剩餘數量：0,残り数量：0
UI_SHADOWSHOPGROUP_004,비밀 상점,/ui/ShadowShopGroup/Panel/TitleBar/Title,비밀 상점,Secret Shop,秘密商店,秘密のショップ
UI_TITLEGROUP_001,게임 시작,/ui/TitleGroup/BattlePanel/BtnStart,게임 시작,Start,開始,スタート
UI_TITLEGROUP_002,"일반 게임을 진행하면 자동으로
레이드 공격이 진행됩니다!",/ui/TitleGroup/RaidTutorial/Step1/Label,"일반 게임을 진행하면 자동으로
레이드 공격이 진행됩니다!","Playing Normal Game automatically
launches raid attacks!","進行一般遊戲時，會自動
進行突襲攻擊！","通常ゲームをプレイすると自動で
レイド攻撃が行われます！"
UI_TITLEGROUP_003,"일반 게임을 플레이할수록
레이드 대미지가 높아집니다!",/ui/TitleGroup/RaidTutorial/Step2/Label,"일반 게임을 플레이할수록
레이드 대미지가 높아집니다!","The more you play Normal Game,
the higher your raid damage!","一般遊戲玩得越多，
突襲傷害就越高！","通常ゲームをプレイするほど
レイドダメージが高くなります！"
UI_TITLEGROUP_004,"24시간 미접속 시 캐릭터가
죽을 수 있으니 주의하세요!",/ui/TitleGroup/RaidTutorial/Step3/Label,"24시간 미접속 시 캐릭터가
죽을 수 있으니 주의하세요!","Characters may die if you're offline
for 24 hours. Be careful!","超過24小時未登入，角色
可能會死亡，請注意！","24時間ログインしないとキャラクターが
死ぬことがあるので注意してください！"
UI_TITLEGROUP_005,"높은 등급을 달성하고 특별한
보상을 획득하세요!",/ui/TitleGroup/RaidTutorial/Step4/Label,"높은 등급을 달성하고 특별한
보상을 획득하세요!","Reach a high grade to earn special
rewards!","達成高等級並獲得特別的
獎勵！","高い等級を達成して特別な
報酬を獲得しましょう！"
UI_TITLEGROUP_006,아직 등록된 기록이 없어요,/ui/TitleGroup/RankPanel/Board/EmptyText,아직 등록된 기록이 없어요,No records yet,尚無登錄的紀錄,まだ登録された記録がありません
UI_TITLEGROUP_007,이름,/ui/TitleGroup/RankPanel/Board/Header/ColName,이름,Name,名稱,名前
UI_TITLEGROUP_008,순위,/ui/TitleGroup/RankPanel/Board/Header/ColRank,순위,Rank,排名,順位
UI_TITLEGROUP_009,점수,/ui/TitleGroup/RankPanel/Board/Header/ColScore,점수,Score,分數,スコア
UI_TITLEGROUP_010,내 순위,/ui/TitleGroup/RankPanel/Board/MyRankRow/Label,내 순위,My Rank,我的排名,自分の順位
UI_TITLEGROUP_011,랭킹 (준비중),/ui/TitleGroup/RankPanel/ComingSoon,랭킹 (준비중),Ranking (Coming Soon),排行榜(準備中),ランキング(準備中)
UI_TITLEGROUP_012,타임어택 랭킹,/ui/TitleGroup/RankPanel/Tabs/TabTimeAttack/Label,타임어택 랭킹,Time Attack Ranking,計時挑戰排行榜,タイムアタック
UI_TITLEGROUP_013,무제한 랭킹,/ui/TitleGroup/RankPanel/Tabs/TabUnlimited/Label,무제한 랭킹,Unlimited Ranking,無限模式排行榜,無制限
