Key,한국어원문,위치(Note),en,zh-TW,ja
MLUA_SKILLUPGRADEUI_069,콤보 폭발 대미지 +5%,RootDesk/MyDesk/Skill/SkillUpgradeUI.mlua:370,,,
MLUA_SKILLUPGRADEUI_070,콤보 폭발 대미지 +10%,RootDesk/MyDesk/Skill/SkillUpgradeUI.mlua:371,,,
MLUA_SKILLUPGRADEUI_071,콤보 폭발 대미지 +15%,RootDesk/MyDesk/Skill/SkillUpgradeUI.mlua:372,,,
MLUA_SKILLUPGRADEUI_072,지속시간 +1초,RootDesk/MyDesk/Skill/SkillUpgradeUI.mlua:393 | RootDesk/MyDesk/Skill/SkillUpgradeUI.mlua:420,,,
MLUA_SKILLUPGRADEUI_073,대미지 5% 증가,RootDesk/MyDesk/Skill/SkillUpgradeUI.mlua:394 | RootDesk/MyDesk/Skill/SkillUpgradeUI.mlua:413,,,
MLUA_SKILLUPGRADEUI_074,지속시간 +2초,RootDesk/MyDesk/Skill/SkillUpgradeUI.mlua:400,,,
MLUA_SKILLUPGRADEUI_075,크리티컬 확률 +9%,RootDesk/MyDesk/Skill/SkillUpgradeUI.mlua:403 | RootDesk/MyDesk/Skill/SkillUpgradeUI.mlua:424,,,
MLUA_SKILLUPGRADEUI_076,회피 확률 +4%,RootDesk/MyDesk/Skill/SkillUpgradeUI.mlua:405 | RootDesk/MyDesk/Skill/SkillUpgradeUI.mlua:428,,,
MLUA_SKILLUPGRADEUI_077,회피 확률 +6%,RootDesk/MyDesk/Skill/SkillUpgradeUI.mlua:405 | RootDesk/MyDesk/Skill/SkillUpgradeUI.mlua:428,,,
MLUA_TUTORIALGUIDEUI_001,"다가오는 몬스터를 처치하세요!
몬스터를 터치하면 해당 몬스터를 우선 공격합니다.",RootDesk/MyDesk/UI/TutorialGuideUI.mlua:33,,,
MLUA_TUTORIALGUIDEUI_002,몬스터를 잡아서 레벨을 올려보세요!,RootDesk/MyDesk/UI/TutorialGuideUI.mlua:69,,,
MLUA_TUTORIALGUIDEUI_003,카드를 눌러 스킬을 배워보세요!,RootDesk/MyDesk/UI/TutorialGuideUI.mlua:71,,,
MLUA_TUTORIALGUIDEUI_004,"레벨업하며 다양한 스킬을 조합하고 몰려오는 몬스터를 물리치세요!
맵 곳곳에 숨겨진 이스터에그도 놓치지 마세요!",RootDesk/MyDesk/UI/TutorialGuideUI.mlua:75,,,
MLUA_TUTORIALGUIDEUI_005,맵 곳곳에 숨겨진 다양한 이스터에그를 찾아보세요!,RootDesk/MyDesk/UI/TutorialGuideUI.mlua:81,,,
MLUA_UICOMPOSEPOPUP_002,품질 S 유지,RootDesk/MyDesk/Inventory/UI/UIComposePopup.mlua:686,,,
MLUA_UICOMPOSEPOPUP_005,이미 사용된 장비예요. 다시 선택해 주세요.,RootDesk/MyDesk/Inventory/UI/UIComposePopup.mlua:811,,,
MLUA_UICOMPOSEPOPUP_006,합성 성공!,RootDesk/MyDesk/Inventory/UI/UIComposePopup.mlua:1014,,,
MLUA_UIEQUIPPEDGEARPANEL_003,캐시 아이템,RootDesk/MyDesk/UIEquippedGearPanel.mlua:209 | /ui/EquipmentGroup/Inventory/Panel/EquipPanel/PlayerInfo/AvatarViewToggle/Label,,,
MLUA_UIEQUIPPEDGEARPANEL_004,장비 보기,RootDesk/MyDesk/UIEquippedGearPanel.mlua:211,,,
MLUA_UIEQUIPPOPUP_001,아이템 설명이 아직 등록되지 않았습니다.,RootDesk/MyDesk/Inventory/UI/UIEquipPopup.mlua:270 | RootDesk/MyDesk/Inventory/UI/UIEquipPopup.mlua:279,No description registered for this item yet.,,
MLUA_UIEQUIPPOPUP_002,장착 해제,RootDesk/MyDesk/Inventory/UI/UIEquipPopup.mlua:315 | /ui/EquipmentGroup/Inventory/EquipPopup/Panel/ButtonEquip/Label,,,
MLUA_UIEQUIPPOPUP_003,장착,RootDesk/MyDesk/Inventory/UI/UIEquipPopup.mlua:315,,,
MLUA_UIINVENTORY_001,판매하기,RootDesk/MyDesk/Inventory/UI/UIInventory.mlua:280,Sell,,
MLUA_UIINVENTORY_002,판매,RootDesk/MyDesk/Inventory/UI/UIInventory.mlua:283 | /ui/EquipmentGroup/Inventory/EquipPopup/Panel/LeftColumn/SellButton/Label | /ui/EquipmentGroup/Inventory/Panel/InventoryPanel/ButtonSell,,,
MLUA_UIINVENTORY_003,정말 판매하시겠습니까?,RootDesk/MyDesk/Inventory/UI/UIInventory.mlua:369 | /ui/EquipmentGroup/Inventory/SellConfirm/Panel/Message,,,
MLUA_UIINVENTORY_004,"선택한 장비 %d개를 판매하고
%s골드를 받습니다.
판매한 장비는 되돌릴 수 없습니다.",RootDesk/MyDesk/Inventory/UI/UIInventory.mlua:371,,,
MLUA_UIINVENTORY_005,"%s 칸을 5칸 늘리려면 다이아 %s개가
필요합니다.
현재 보유: %s개",RootDesk/MyDesk/Inventory/UI/UIInventory.mlua:418,,,
MLUA_UIINVENTORY_006,인벤토리를 확장하시겠습니까?,RootDesk/MyDesk/Inventory/UI/UIInventory.mlua:428,,,
MLUA_UIINVENTORY_007,"다이아 %s개를 사용해 %s 칸을 5칸 늘립니다.
확장한 칸은 되돌릴 수 없습니다.",RootDesk/MyDesk/Inventory/UI/UIInventory.mlua:430,,,
MLUA_UIUSEPOPUP_001,아이템 사용,RootDesk/MyDesk/Inventory/UI/UIUsePopup.mlua:20,,,
MLUA_UIUSEPOPUP_002,사용하시겠습니까?,RootDesk/MyDesk/Inventory/UI/UIUsePopup.mlua:31,,,
MLUA_UIUSEPOPUP_003,사용,RootDesk/MyDesk/Inventory/UI/UIUsePopup.mlua:36,,,
MLUA_UIUSEPOPUP_004,취소,RootDesk/MyDesk/Inventory/UI/UIUsePopup.mlua:41 | /ui/EquipmentGroup/Inventory/Panel/InventoryPanel/ButtonSellCancel | /ui/EquipmentGroup/Inventory/UsePopup/Panel/ButtonCancel | /ui/IdleRewardGroup/ConfirmPanel/BtnNo | /ui/PopupGroup/PopupBack/PopupPanel/PopupBtnCancel,Cancel,,
MLUA_WEAPONTIERDATALOGIC_001,공격력 {P}% 증가,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:99,,,
MLUA_WEAPONTIERDATALOGIC_002,치명타 확률 {P}% 증가,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:100 | RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:456 | RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:459,,,
MLUA_WEAPONTIERDATALOGIC_003,치명타 피해 {P}% 증가,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:101 | RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:458,,,
MLUA_WEAPONTIERDATALOGIC_004,최대 체력 {P}% 증가,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:102,,,
MLUA_WEAPONTIERDATALOGIC_005,스킬 쿨타임 {P}% 감소,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:103 | RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:439,,,
MLUA_WEAPONTIERDATALOGIC_006,나뭇가지보단 조금 더 쓸 만하다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:158,,,
MLUA_WEAPONTIERDATALOGIC_007,이제 마법사다운 무기를 들었다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:159,,,
MLUA_WEAPONTIERDATALOGIC_008,보기만 해도 왠지 강해 보인다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:160,,,
MLUA_WEAPONTIERDATALOGIC_009,마법사라면 한 번쯤 탐내는 스태프.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:161,,,
MLUA_WEAPONTIERDATALOGIC_010,드래곤의 힘이 깃들었다고 한다. 진짜인지는 모른다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:162,,,
MLUA_WEAPONTIERDATALOGIC_011,이 정도면 스태프가 마법을 쓰는 것 같다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:163,,,
MLUA_WEAPONTIERDATALOGIC_012,활은 역시 멀리서 쏘는 게 제맛이다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:168,,,
MLUA_WEAPONTIERDATALOGIC_013,독사는 아니지만 꽤 날카롭다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:169,,,
MLUA_WEAPONTIERDATALOGIC_014,봉황도 탐낼 만큼 멋진 활.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:170,,,
MLUA_WEAPONTIERDATALOGIC_015,금빛이라 화살보다 눈에 띈다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:171,,,
MLUA_WEAPONTIERDATALOGIC_016,당기는 순간 제법 긴장된다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:172,,,
MLUA_WEAPONTIERDATALOGIC_017,비싸 보인다. 실제로도 비싸다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:173,,,
MLUA_WEAPONTIERDATALOGIC_018,무겁다. 하지만 멋있다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:178,,,
MLUA_WEAPONTIERDATALOGIC_019,한 번 휘두르면 팔이 먼저 놀란다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:179,,,
MLUA_WEAPONTIERDATALOGIC_020,묵직함 하나는 확실하다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:180,,,
MLUA_WEAPONTIERDATALOGIC_021,전사가 들면 제법 그럴듯하다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:181,,,
MLUA_WEAPONTIERDATALOGIC_022,푸른 검신이 시선을 사로잡는다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:182,,,
MLUA_WEAPONTIERDATALOGIC_023,베지 못할 것은 없어 보인다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:183,,,
MLUA_WEAPONTIERDATALOGIC_024,날이 삼각형이라 더 무섭다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:188,,,
MLUA_WEAPONTIERDATALOGIC_025,부채처럼 보이지만 절대 부채가 아니다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:189,,,
MLUA_WEAPONTIERDATALOGIC_026,작고 가볍지만 무시하면 큰일 난다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:190,,,
MLUA_WEAPONTIERDATALOGIC_027,이름은 주먹인데 어째서 단검일까?,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:191,,,
MLUA_WEAPONTIERDATALOGIC_028,조용히 들고 다니기 좋은 단검.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:192,,,
MLUA_WEAPONTIERDATALOGIC_029,피를 좋아할 것처럼 생겼다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:193,,,
MLUA_WEAPONTIERDATALOGIC_030,제복을 입으면 왠지 강해진 기분이 든다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:200,,,
MLUA_WEAPONTIERDATALOGIC_031,어둠 속에서도 존재감이 확실하다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:201,,,
MLUA_WEAPONTIERDATALOGIC_032,수련기사의 첫걸음을 함께하는 로브.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:202,,,
MLUA_WEAPONTIERDATALOGIC_033,이름부터 이미 훌륭하다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:203,,,
MLUA_WEAPONTIERDATALOGIC_034,보기만 해도 조금 추워진다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:204,,,
MLUA_WEAPONTIERDATALOGIC_035,이름부터 최종병기 느낌이다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:205,,,
MLUA_WEAPONTIERDATALOGIC_036,기사단에 들어가면 제일 먼저 받는 옷.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:212,,,
MLUA_WEAPONTIERDATALOGIC_037,특별한 날에만 입는 옷 같다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:213,,,
MLUA_WEAPONTIERDATALOGIC_038,푸른 보석이 은근히 고급스럽다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:214,,,
MLUA_WEAPONTIERDATALOGIC_039,베릴보다 비싸 보인다. 실제로도 그렇다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:215,,,
MLUA_WEAPONTIERDATALOGIC_040,입는 순간 격이 달라 보인다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:216,,,
MLUA_WEAPONTIERDATALOGIC_041,검은색은 언제나 강해 보인다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:217,,,
MLUA_WEAPONTIERDATALOGIC_042,급하게 만든 것치고는 제법 쓸 만하다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:223,,,
MLUA_WEAPONTIERDATALOGIC_043,뼈를 뒤집어썼다. 꽤 무섭다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:224,,,
MLUA_WEAPONTIERDATALOGIC_044,자쿰의 힘을 머리에 얹었다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:225,,,
MLUA_WEAPONTIERDATALOGIC_045,해적의 멋을 조금 빌려왔다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:226,,,
MLUA_WEAPONTIERDATALOGIC_046,별빛과 깃털이 제법 잘 어울린다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:227,,,
MLUA_WEAPONTIERDATALOGIC_047,머리 위에 벨룸을 얹은 기분이다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:228,,,
MLUA_WEAPONTIERDATALOGIC_048,일단 끼면 뭐든 할 수 있을 것 같다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:234,,,
MLUA_WEAPONTIERDATALOGIC_049,손끝까지 날렵해지는 느낌이다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:235,,,
MLUA_WEAPONTIERDATALOGIC_050,평범하지만 기본은 확실하다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:236,,,
MLUA_WEAPONTIERDATALOGIC_051,함장이라면 이 정도는 껴줘야 한다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:237,,,
MLUA_WEAPONTIERDATALOGIC_052,무공이 사용했다는 전설의 장갑.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:238,,,
MLUA_WEAPONTIERDATALOGIC_053,이름은 귀엽지만 장갑은 강력하다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:239,,,
MLUA_WEAPONTIERDATALOGIC_054,누가 만들었는지도 모를 밋밋한 은반지.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:244,,,
MLUA_WEAPONTIERDATALOGIC_055,새벽빛을 한 조각 떼어 박아 넣었다고 한다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:245,,,
MLUA_WEAPONTIERDATALOGIC_056,겨울에 피는 꽃을 그대로 굳혀 놓은 듯하다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:246,,,
MLUA_WEAPONTIERDATALOGIC_057,지켜주겠다는 약속이 반지 모양으로 남았다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:247,,,
MLUA_WEAPONTIERDATALOGIC_058,요정 여왕이 흘린 눈물이라기엔 너무 단단하다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:248,,,
MLUA_WEAPONTIERDATALOGIC_059,들여다보면 저쪽에서도 이쪽을 보고 있다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:249,,,
MLUA_WEAPONTIERDATALOGIC_060,낡았지만 없는 것보단 낫다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:254,,,
MLUA_WEAPONTIERDATALOGIC_061,보기만 해도 마음이 조금 편안해진다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:255,,,
MLUA_WEAPONTIERDATALOGIC_062,하늘을 날 수 있을 것 같지만 못 난다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:256,,,
MLUA_WEAPONTIERDATALOGIC_063,검은색이라 어디에나 잘 어울린다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:257,,,
MLUA_WEAPONTIERDATALOGIC_064,붉은 날개를 두른 듯한 망토.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:258,,,
MLUA_WEAPONTIERDATALOGIC_065,푸른색이라 제법 시원해 보인다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:259,,,
MLUA_WEAPONTIERDATALOGIC_066,나무 스태프,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:287,,,
MLUA_WEAPONTIERDATALOGIC_067,아크 스태프,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:306,,,
MLUA_WEAPONTIERDATALOGIC_068,공격력,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:308 | RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:343 | RootDesk/MyDesk/UI/WorldCharacterSelectUI.mlua:206,,,
MLUA_WEAPONTIERDATALOGIC_069,이블윙즈,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:321,,,
MLUA_WEAPONTIERDATALOGIC_070,적 100마리 처치 시 Lv.3 썬더 볼트,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:333,,,
MLUA_WEAPONTIERDATALOGIC_071,적 100마리 처치 시 Lv.3 썬더 커터,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:334,,,
MLUA_WEAPONTIERDATALOGIC_072,적 100마리 처치 시 Lv.3 에너지 볼트,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:335,,,
MLUA_WEAPONTIERDATALOGIC_073,적 100마리 처치 시 Lv.3 페페,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:336,,,
MLUA_WEAPONTIERDATALOGIC_074,케이그,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:341,,,
MLUA_WEAPONTIERDATALOGIC_075,드래곤 스태프,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:356,,,
MLUA_WEAPONTIERDATALOGIC_076,쿨타임,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:358,,,
MLUA_WEAPONTIERDATALOGIC_077,쟈이힌 스태프,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:371,,,
MLUA_WEAPONTIERDATALOGIC_078,Lv.5 썬더 볼트,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:388,,,
MLUA_WEAPONTIERDATALOGIC_079,Lv.5 썬더 커터,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:389,,,
MLUA_WEAPONTIERDATALOGIC_080,Lv.5 에너지 볼트,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:390,,,
MLUA_WEAPONTIERDATALOGIC_081,Lv.5 페페,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:391,,,
MLUA_WEAPONTIERDATALOGIC_082,무명의 은반지,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:419,,,
MLUA_WEAPONTIERDATALOGIC_083,여명의 금반지,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:421,,,
MLUA_WEAPONTIERDATALOGIC_084,서리꽃 반지,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:423,,,
MLUA_WEAPONTIERDATALOGIC_085,천사의 맹세,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:425,,,
MLUA_WEAPONTIERDATALOGIC_086,페어리퀸의 눈물,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:427,,,
MLUA_WEAPONTIERDATALOGIC_087,심연의 눈동자,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:429,,,
MLUA_WEAPONTIERDATALOGIC_088,워 보우,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:435,,,
MLUA_WEAPONTIERDATALOGIC_089,레드 바이퍼,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:436,,,
MLUA_WEAPONTIERDATALOGIC_090,기본 공격 피해량 {P}% 증가,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:436 | RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:438,,,
MLUA_WEAPONTIERDATALOGIC_091,봉황위궁,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:437,,,
MLUA_WEAPONTIERDATALOGIC_092,적 10마리 처치 시 추가 기본 공격,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:437,,,
MLUA_WEAPONTIERDATALOGIC_093,골든 아룬드,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:438,,,
MLUA_WEAPONTIERDATALOGIC_094,메투스,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:439,,,
MLUA_WEAPONTIERDATALOGIC_095,골든 니스록,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:440,,,
MLUA_WEAPONTIERDATALOGIC_096,기본 공격 시 {P}% 확률로 추가 공격 1회 발동,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:440,,,
MLUA_WEAPONTIERDATALOGIC_097,양손검,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:445,,,
MLUA_WEAPONTIERDATALOGIC_098,하이랜더,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:446,,,
MLUA_WEAPONTIERDATALOGIC_099,공격력 {P}%,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:446 | RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:448,,,
MLUA_WEAPONTIERDATALOGIC_100,그리스,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:447,,,
MLUA_WEAPONTIERDATALOGIC_101,적 30마리 처치 시 HP {P}% 회복,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:447,,,
MLUA_WEAPONTIERDATALOGIC_102,그륜힐,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:448,,,
MLUA_WEAPONTIERDATALOGIC_103,청운검,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:449,,,
MLUA_WEAPONTIERDATALOGIC_104,받는 피해 {P}% 감소,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:449 | RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:470,,,
MLUA_WEAPONTIERDATALOGIC_105,참화도,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:450,,,
MLUA_WEAPONTIERDATALOGIC_106,HP 30% 이하 시 공격력 {P}% 증가,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:450,,,
MLUA_WEAPONTIERDATALOGIC_107,삼각 자마다르,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:455,,,
MLUA_WEAPONTIERDATALOGIC_108,태극부채,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:456,,,
MLUA_WEAPONTIERDATALOGIC_109,게타,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:457,,,
MLUA_WEAPONTIERDATALOGIC_110,"몬스터 30마리 처치 시 치명타 확률 {P}% 증가(10초), 지속시간동안 갱신X",RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:457,,,
MLUA_WEAPONTIERDATALOGIC_111,용천권,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:458,,,
MLUA_WEAPONTIERDATALOGIC_112,바키트,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:459,,,
MLUA_WEAPONTIERDATALOGIC_113,블러드 대거,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:460,,,
MLUA_WEAPONTIERDATALOGIC_114,"기본 공격시 {C}% 확률 치명타 피해 {P}% 증가(10초), 지속시간동안 갱신X",RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:460,,,
MLUA_WEAPONTIERDATALOGIC_115,드라카즈 제복,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:465,,,
MLUA_WEAPONTIERDATALOGIC_116,다크 오로라 로브,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:466,,,
MLUA_WEAPONTIERDATALOGIC_117,전투 시작 시 최대 HP의 {P}% 보호막 획득,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:466 | RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:478,,,
MLUA_WEAPONTIERDATALOGIC_118,빛의 수련기사 로브,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:467,,,
MLUA_WEAPONTIERDATALOGIC_119,몬스터 50마리 처치 시 HP {P}% 회복,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:467 | RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:479,,,
MLUA_WEAPONTIERDATALOGIC_120,여제의 쓸만한 로브,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:470,,,
MLUA_WEAPONTIERDATALOGIC_121,템페스트 후드로브,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:471,,,
MLUA_WEAPONTIERDATALOGIC_122,HP 30% 이하일 때 받는 피해 {P}% 감소,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:471 | RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:481,,,
MLUA_WEAPONTIERDATALOGIC_123,얼티밋 슈트,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:472,,,
